invoice_id,contract_id,account_id,invoice_date,period_month,amount
INV002435,C0269,A0102,2026-04-01,2026-04-01,1595.17
INV002436,C0269,A0102,2026-05-01,2026-05-01,1595.17
INV002437,C0270,A0376,2024-09-01,2024-09-01,3278.0
INV002438,C0270,A0376,2024-10-01,2024-10-01,3278.0
INV002439,C0270,A0376,2024-11-01,2024-11-01,3278.0
INV002440,C0270,A0376,2024-12-01,2024-12-01,3278.0
INV002441,C0270,A0376,2025-01-01,2025-01-01,3278.0
INV002442,C0270,A0376,2025-02-01,2025-02-01,3278.0
INV002443,C0270,A0376,2025-03-01,2025-03-01,3278.0
INV002444,C0270,A0376,2025-04-01,2025-04-01,3278.0
INV002445,C0270,A0376,2025-05-01,2025-05-01,3278.0
INV002446,C0270,A0376,2025-06-01,2025-06-01,3278.0
INV002447,C0270,A0376,2025-07-01,2025-07-01,3278.0
INV002448,C0270,A0376,2025-08-01,2025-08-01,3278.0
INV002449,C0270,A0376,2025-09-01,2025-09-01,3278.0
INV002450,C0271,A0184,2025-09-01,2025-09-01,4383.83
INV002451,C0271,A0184,2025-10-01,2025-10-01,4383.83
INV002452,C0271,A0184,2025-11-01,2025-11-01,4383.83
INV002453,C0271,A0184,2025-12-01,2025-12-01,4383.83
INV002454,C0271,A0184,2026-01-01,2026-01-01,4383.83
INV002455,C0271,A0184,2026-02-01,2026-02-01,4383.83
INV002456,C0271,A0184,2026-03-01,2026-03-01,4383.83
INV002457,C0271,A0184,2026-04-01,2026-04-01,4383.83
INV002458,C0271,A0184,2026-05-01,2026-05-01,4383.83
INV002459,C0272,A0377,2025-06-01,2025-06-01,5707.0
INV002460,C0272,A0377,2025-07-01,2025-07-01,5707.0
INV002461,C0272,A0377,2025-08-01,2025-08-01,5707.0
INV002462,C0272,A0377,2025-09-01,2025-09-01,5707.0
INV002463,C0272,A0377,2025-10-01,2025-10-01,5707.0
INV002464,C0272,A0377,2025-11-01,2025-11-01,5707.0
INV002465,C0272,A0377,2025-12-01,2025-12-01,5707.0
INV002466,C0272,A0377,2026-01-01,2026-01-01,5707.0
INV002467,C0272,A0377,2026-02-01,2026-02-01,5707.0
INV002468,C0272,A0377,2026-03-01,2026-03-01,5707.0
INV002469,C0272,A0377,2026-04-01,2026-04-01,5707.0
INV002470,C0272,A0377,2026-05-01,2026-05-01,5707.0
INV002471,C0273,A0005,2025-08-01,2025-08-01,6092.5
INV002472,C0273,A0005,2025-09-01,2025-09-01,6092.5
INV002473,C0273,A0005,2025-10-01,2025-10-01,6092.5
INV002474,C0273,A0005,2025-11-01,2025-11-01,6092.5
INV002475,C0273,A0005,2025-12-01,2025-12-01,6092.5
INV002476,C0273,A0005,2026-01-01,2026-01-01,6092.5
INV002477,C0273,A0005,2026-02-01,2026-02-01,6092.5
INV002478,C0273,A0005,2026-03-01,2026-03-01,6092.5
INV002479,C0273,A0005,2026-04-01,2026-04-01,6092.5
INV002480,C0273,A0005,2026-05-01,2026-05-01,6092.5
INV002481,C0274,A0164,2024-11-01,2024-11-01,448.33
INV002482,C0274,A0164,2024-12-01,2024-12-01,448.33
INV002483,C0274,A0164,2025-01-01,2025-01-01,448.33
INV002484,C0274,A0164,2025-02-01,2025-02-01,448.33
INV002485,C0274,A0164,2025-03-01,2025-03-01,448.33
INV002486,C0274,A0164,2025-04-01,2025-04-01,448.33
INV002487,C0274,A0164,2025-05-01,2025-05-01,448.33
INV002488,C0274,A0164,2025-06-01,2025-06-01,448.33
INV002489,C0274,A0164,2025-07-01,2025-07-01,448.33
INV002490,C0274,A0164,2025-08-01,2025-08-01,448.33
INV002491,C0274,A0164,2025-09-01,2025-09-01,448.33
INV002492,C0274,A0164,2025-10-01,2025-10-01,448.33
INV002493,C0274,A0164,2025-11-01,2025-11-01,448.33
INV002494,C0275,A0164,2025-11-01,2025-11-01,538.0
INV002495,C0275,A0164,2025-12-01,2025-12-01,538.0
INV002496,C0275,A0164,2026-01-01,2026-01-01,538.0
INV002497,C0275,A0164,2026-02-01,2026-02-01,538.0
INV002498,C0275,A0164,2026-03-01,2026-03-01,538.0
INV002499,C0275,A0164,2026-04-01,2026-04-01,538.0
INV002500,C0275,A0164,2026-05-01,2026-05-01,538.0
INV002501,C0276,A0196,2025-08-01,2025-08-01,14996.67
INV002502,C0276,A0196,2025-09-01,2025-09-01,14996.67
INV002503,C0276,A0196,2025-10-01,2025-10-01,14996.67
INV002504,C0276,A0196,2025-11-01,2025-11-01,14996.67
INV002505,C0276,A0196,2025-12-01,2025-12-01,14996.67
INV002506,C0276,A0196,2026-01-01,2026-01-01,14996.67
INV002507,C0276,A0196,2026-02-01,2026-02-01,14996.67
INV002508,C0276,A0196,2026-03-01,2026-03-01,14996.67
INV002509,C0276,A0196,2026-04-01,2026-04-01,14996.67
INV002510,C0276,A0196,2026-05-01,2026-05-01,14996.67
INV002511,C0277,A0455,2025-09-01,2025-09-01,950.58
INV002512,C0277,A0455,2025-10-01,2025-10-01,950.58
INV002513,C0277,A0455,2025-11-01,2025-11-01,950.58
INV002514,C0277,A0455,2025-12-01,2025-12-01,950.58
INV002515,C0277,A0455,2026-01-01,2026-01-01,950.58
INV002516,C0277,A0455,2026-02-01,2026-02-01,950.58
INV002517,C0277,A0455,2026-03-01,2026-03-01,950.58
INV002518,C0277,A0455,2026-04-01,2026-04-01,950.58
INV002519,C0277,A0455,2026-05-01,2026-05-01,950.58
INV002520,C0278,A0405,2025-10-01,2025-10-01,655.75
INV002521,C0278,A0405,2025-11-01,2025-11-01,655.75
INV002522,C0278,A0405,2025-12-01,2025-12-01,655.75
INV002523,C0278,A0405,2026-01-01,2026-01-01,655.75
INV002524,C0278,A0405,2026-02-01,2026-02-01,655.75
INV002525,C0278,A0405,2026-03-01,2026-03-01,655.75
INV002526,C0278,A0405,2026-04-01,2026-04-01,655.75
INV002527,C0278,A0405,2026-05-01,2026-05-01,655.75
INV002528,C0279,A0375,2025-07-01,2025-07-01,937.0
INV002529,C0279,A0375,2025-08-01,2025-08-01,937.0
INV002530,C0279,A0375,2025-09-01,2025-09-01,937.0
INV002531,C0279,A0375,2025-10-01,2025-10-01,937.0
INV002532,C0279,A0375,2025-11-01,2025-11-01,937.0
INV002533,C0279,A0375,2025-12-01,2025-12-01,937.0
INV002534,C0279,A0375,2026-01-01,2026-01-01,937.0
INV002535,C0279,A0375,2026-02-01,2026-02-01,937.0
INV002536,C0279,A0375,2026-03-01,2026-03-01,937.0
INV002537,C0279,A0375,2026-04-01,2026-04-01,937.0
INV002538,C0279,A0375,2026-05-01,2026-05-01,937.0
INV002539,C0280,A0375,2025-04-01,2025-04-01,1078.5
INV002540,C0280,A0375,2025-05-01,2025-05-01,1078.5
INV002541,C0280,A0375,2025-06-01,2025-06-01,1078.5
INV002542,C0280,A0375,2025-07-01,2025-07-01,1078.5
INV002543,C0280,A0375,2025-08-01,2025-08-01,1078.5
INV002544,C0280,A0375,2025-09-01,2025-09-01,1078.5
INV002545,C0280,A0375,2025-10-01,2025-10-01,1078.5
INV002546,C0280,A0375,2025-11-01,2025-11-01,1078.5
INV002547,C0280,A0375,2025-12-01,2025-12-01,1078.5
INV002548,C0280,A0375,2026-01-01,2026-01-01,1078.5
INV002549,C0280,A0375,2026-02-01,2026-02-01,1078.5
INV002550,C0280,A0375,2026-03-01,2026-03-01,1078.5
INV002551,C0280,A0375,2026-04-01,2026-04-01,1078.5
INV002552,C0281,A0375,2026-04-01,2026-04-01,1294.2
INV002553,C0281,A0375,2026-05-01,2026-05-01,1294.2
INV002554,C0282,A0010,2025-09-01,2025-09-01,8862.42
INV002555,C0282,A0010,2025-10-01,2025-10-01,8862.42
INV002556,C0282,A0010,2025-11-01,2025-11-01,8862.42
INV002557,C0282,A0010,2025-12-01,2025-12-01,8862.42
INV002558,C0282,A0010,2026-01-01,2026-01-01,8862.42
INV002559,C0282,A0010,2026-02-01,2026-02-01,8862.42
INV002560,C0282,A0010,2026-03-01,2026-03-01,8862.42
INV002561,C0282,A0010,2026-04-01,2026-04-01,8862.42
INV002562,C0282,A0010,2026-05-01,2026-05-01,8862.42
INV002563,C0283,A0384,2024-06-01,2024-06-01,3030.33
INV002564,C0283,A0384,2024-07-01,2024-07-01,3030.33
INV002565,C0283,A0384,2024-08-01,2024-08-01,3030.33
INV002566,C0283,A0384,2024-09-01,2024-09-01,3030.33
INV002567,C0283,A0384,2024-10-01,2024-10-01,3030.33
INV002568,C0283,A0384,2024-11-01,2024-11-01,3030.33
INV002569,C0283,A0384,2024-12-01,2024-12-01,3030.33
INV002570,C0283,A0384,2025-01-01,2025-01-01,3030.33
INV002571,C0283,A0384,2025-02-01,2025-02-01,3030.33
INV002572,C0283,A0384,2025-03-01,2025-03-01,3030.33
INV002573,C0283,A0384,2025-04-01,2025-04-01,3030.33
INV002574,C0283,A0384,2025-05-01,2025-05-01,3030.33
INV002575,C0283,A0384,2025-06-01,2025-06-01,3030.33
INV002576,C0284,A0408,2025-12-01,2025-12-01,3428.92
INV002577,C0284,A0408,2026-01-01,2026-01-01,3428.92
INV002578,C0284,A0408,2026-02-01,2026-02-01,3428.92
INV002579,C0284,A0408,2026-03-01,2026-03-01,3428.92
INV002580,C0284,A0408,2026-04-01,2026-04-01,3428.92
INV002581,C0284,A0408,2026-05-01,2026-05-01,3428.92
INV002582,C0285,A0087,2025-09-01,2025-09-01,3862.83
INV002583,C0285,A0087,2025-10-01,2025-10-01,3862.83
INV002584,C0285,A0087,2025-11-01,2025-11-01,3862.83
INV002585,C0285,A0087,2025-12-01,2025-12-01,3862.83
INV002586,C0285,A0087,2026-01-01,2026-01-01,3862.83
INV002587,C0285,A0087,2026-02-01,2026-02-01,3862.83
INV002588,C0285,A0087,2026-03-01,2026-03-01,3862.83
INV002589,C0285,A0087,2026-04-01,2026-04-01,3862.83
INV002590,C0285,A0087,2026-05-01,2026-05-01,3862.83
INV002591,C0286,A0250,2025-01-01,2025-01-01,692.42
INV002592,C0286,A0250,2025-02-01,2025-02-01,692.42
INV002593,C0286,A0250,2025-03-01,2025-03-01,692.42
INV002594,C0286,A0250,2025-04-01,2025-04-01,692.42
INV002595,C0286,A0250,2025-05-01,2025-05-01,692.42
INV002596,C0286,A0250,2025-06-01,2025-06-01,692.42
INV002597,C0286,A0250,2025-07-01,2025-07-01,692.42
INV002598,C0286,A0250,2025-08-01,2025-08-01,692.42
INV002599,C0286,A0250,2025-09-01,2025-09-01,692.42
INV002600,C0286,A0250,2025-10-01,2025-10-01,692.42
INV002601,C0286,A0250,2025-11-01,2025-11-01,692.42
INV002602,C0286,A0250,2025-12-01,2025-12-01,692.42
INV002603,C0286,A0250,2026-01-01,2026-01-01,692.42
INV002604,C0286,A0250,2026-02-01,2026-02-01,692.42
INV002605,C0286,A0250,2026-03-01,2026-03-01,692.42
INV002606,C0286,A0250,2026-04-01,2026-04-01,692.42
INV002607,C0286,A0250,2026-05-01,2026-05-01,692.42
INV002608,C0287,A0077,2025-10-01,2025-10-01,1408.75
INV002609,C0287,A0077,2025-11-01,2025-11-01,1408.75
INV002610,C0287,A0077,2025-12-01,2025-12-01,1408.75
INV002611,C0287,A0077,2026-01-01,2026-01-01,1408.75
INV002612,C0287,A0077,2026-02-01,2026-02-01,1408.75
INV002613,C0287,A0077,2026-03-01,2026-03-01,1408.75
INV002614,C0287,A0077,2026-04-01,2026-04-01,1408.75
INV002615,C0287,A0077,2026-05-01,2026-05-01,1408.75
INV002616,C0288,A0235,2025-08-01,2025-08-01,627.92
INV002617,C0288,A0235,2025-09-01,2025-09-01,627.92
INV002618,C0288,A0235,2025-10-01,2025-10-01,627.92
INV002619,C0288,A0235,2025-11-01,2025-11-01,627.92
INV002620,C0288,A0235,2025-12-01,2025-12-01,627.92
INV002621,C0288,A0235,2026-01-01,2026-01-01,627.92
INV002622,C0288,A0235,2026-02-01,2026-02-01,627.92
INV002623,C0288,A0235,2026-03-01,2026-03-01,627.92
INV002624,C0288,A0235,2026-04-01,2026-04-01,627.92
INV002625,C0288,A0235,2026-05-01,2026-05-01,627.92
INV002626,C0289,A0082,2025-08-01,2025-08-01,5833.33
INV002627,C0289,A0082,2025-09-01,2025-09-01,5833.33
INV002628,C0289,A0082,2025-10-01,2025-10-01,5833.33
INV002629,C0289,A0082,2025-11-01,2025-11-01,5833.33
INV002630,C0289,A0082,2025-12-01,2025-12-01,5833.33
INV002631,C0289,A0082,2026-01-01,2026-01-01,5833.33
INV002632,C0289,A0082,2026-02-01,2026-02-01,5833.33
INV002633,C0289,A0082,2026-03-01,2026-03-01,5833.33
INV002634,C0289,A0082,2026-04-01,2026-04-01,5833.33
INV002635,C0289,A0082,2026-05-01,2026-05-01,5833.33
INV002636,C0290,A0193,2025-05-01,2025-05-01,3982.42
INV002637,C0290,A0193,2025-06-01,2025-06-01,3982.42
INV002638,C0290,A0193,2025-07-01,2025-07-01,3982.42
INV002639,C0290,A0193,2025-08-01,2025-08-01,3982.42
INV002640,C0290,A0193,2025-09-01,2025-09-01,3982.42
INV002641,C0290,A0193,2025-10-01,2025-10-01,3982.42
INV002642,C0290,A0193,2025-11-01,2025-11-01,3982.42
INV002643,C0290,A0193,2025-12-01,2025-12-01,3982.42
INV002644,C0290,A0193,2026-01-01,2026-01-01,3982.42
INV002645,C0290,A0193,2026-02-01,2026-02-01,3982.42
INV002646,C0290,A0193,2026-03-01,2026-03-01,3982.42
INV002647,C0290,A0193,2026-04-01,2026-04-01,3982.42
INV002648,C0290,A0193,2026-05-01,2026-05-01,3982.42
INV002649,C0291,A0303,2025-01-01,2025-01-01,1346.5
INV002650,C0291,A0303,2025-02-01,2025-02-01,1346.5
INV002651,C0291,A0303,2025-03-01,2025-03-01,1346.5
INV002652,C0291,A0303,2025-04-01,2025-04-01,1346.5
INV002653,C0291,A0303,2025-05-01,2025-05-01,1346.5
INV002654,C0291,A0303,2025-06-01,2025-06-01,1346.5
INV002655,C0291,A0303,2025-07-01,2025-07-01,1346.5
INV002656,C0291,A0303,2025-08-01,2025-08-01,1346.5
INV002657,C0291,A0303,2025-09-01,2025-09-01,1346.5
INV002658,C0291,A0303,2025-10-01,2025-10-01,1346.5
INV002659,C0291,A0303,2025-11-01,2025-11-01,1346.5
INV002660,C0291,A0303,2025-12-01,2025-12-01,1346.5
INV002662,C0292,A0303,2026-01-01,2026-01-01,1144.52
INV002663,C0292,A0303,2026-02-01,2026-02-01,1144.52
INV002664,C0292,A0303,2026-03-01,2026-03-01,1144.52
INV002665,C0292,A0303,2026-04-01,2026-04-01,1144.52
INV002666,C0292,A0303,2026-05-01,2026-05-01,1144.52
INV002667,C0293,A0389,2025-07-01,2025-07-01,14190.0
INV002668,C0293,A0389,2025-08-01,2025-08-01,14190.0
INV002669,C0293,A0389,2025-09-01,2025-09-01,14190.0
INV002670,C0293,A0389,2025-10-01,2025-10-01,14190.0
INV002671,C0293,A0389,2025-11-01,2025-11-01,14190.0
INV002672,C0293,A0389,2025-12-01,2025-12-01,14190.0
INV002673,C0293,A0389,2026-01-01,2026-01-01,14190.0
INV002674,C0293,A0389,2026-02-01,2026-02-01,14190.0
INV002675,C0293,A0389,2026-03-01,2026-03-01,14190.0
INV002676,C0293,A0389,2026-04-01,2026-04-01,14190.0
INV002678,C0294,A0100,2025-03-01,2025-03-01,665.08
INV002679,C0294,A0100,2025-04-01,2025-04-01,665.08
INV002680,C0294,A0100,2025-05-01,2025-05-01,665.08
INV002681,C0294,A0100,2025-06-01,2025-06-01,665.08
INV002682,C0294,A0100,2025-07-01,2025-07-01,665.08
INV002683,C0294,A0100,2025-08-01,2025-08-01,665.08
INV002684,C0294,A0100,2025-09-01,2025-09-01,665.08
INV002685,C0294,A0100,2025-10-01,2025-10-01,665.08
INV002686,C0294,A0100,2025-11-01,2025-11-01,665.08
INV002687,C0294,A0100,2025-12-01,2025-12-01,665.08
INV002688,C0294,A0100,2026-01-01,2026-01-01,665.08
INV002689,C0294,A0100,2026-02-01,2026-02-01,665.08
INV002690,C0294,A0100,2026-03-01,2026-03-01,665.08
INV002691,C0295,A0100,2026-03-01,2026-03-01,798.1
INV002692,C0295,A0100,2026-04-01,2026-04-01,798.1
INV002693,C0295,A0100,2026-05-01,2026-05-01,798.1
INV002694,C0296,A0139,2024-11-01,2024-11-01,883.75
INV002695,C0296,A0139,2024-12-01,2024-12-01,883.75
INV002696,C0296,A0139,2025-01-01,2025-01-01,883.75
INV002697,C0296,A0139,2025-02-01,2025-02-01,883.75
INV002698,C0296,A0139,2025-03-01,2025-03-01,883.75
INV002699,C0296,A0139,2025-04-01,2025-04-01,883.75
INV002700,C0296,A0139,2025-05-01,2025-05-01,883.75
INV002701,C0296,A0139,2025-06-01,2025-06-01,883.75
INV002702,C0296,A0139,2025-07-01,2025-07-01,883.75
INV002703,C0296,A0139,2025-08-01,2025-08-01,883.75
INV002704,C0296,A0139,2025-09-01,2025-09-01,883.75
INV002705,C0296,A0139,2025-10-01,2025-10-01,883.75
INV002706,C0296,A0139,2025-11-01,2025-11-01,883.75
INV002707,C0297,A0139,2025-11-01,2025-11-01,1060.5
INV002708,C0297,A0139,2025-12-01,2025-12-01,1060.5
INV002709,C0297,A0139,2026-01-01,2026-01-01,1060.5
INV002710,C0297,A0139,2026-02-01,2026-02-01,1060.5
INV002711,C0297,A0139,2026-03-01,2026-03-01,1060.5
INV002712,C0297,A0139,2026-04-01,2026-04-01,1060.5
INV002713,C0297,A0139,2026-05-01,2026-05-01,1060.5
INV002714,C0298,A0186,2025-06-01,2025-06-01,6528.08
INV002715,C0298,A0186,2025-07-01,2025-07-01,6528.08
INV002716,C0298,A0186,2025-08-01,2025-08-01,6528.08
INV002717,C0298,A0186,2025-09-01,2025-09-01,6528.08
INV002718,C0298,A0186,2025-10-01,2025-10-01,6528.08
INV002719,C0298,A0186,2025-11-01,2025-11-01,6528.08
INV002720,C0298,A0186,2025-12-01,2025-12-01,6528.08
INV002721,C0298,A0186,2026-01-01,2026-01-01,6528.08
INV002722,C0298,A0186,2026-02-01,2026-02-01,6528.08
INV002723,C0298,A0186,2026-03-01,2026-03-01,6528.08
INV002724,C0298,A0186,2026-04-01,2026-04-01,6528.08
INV002725,C0298,A0186,2026-05-01,2026-05-01,6528.08
INV002726,C0299,A0266,2026-04-01,2026-04-01,1371.33
INV002727,C0299,A0266,2026-05-01,2026-05-01,1371.33
INV002728,C0300,A0393,2025-04-01,2025-04-01,1395.08
INV002729,C0300,A0393,2025-05-01,2025-05-01,1395.08
INV002730,C0300,A0393,2025-06-01,2025-06-01,1395.08
INV002731,C0300,A0393,2025-07-01,2025-07-01,1395.08
INV002732,C0300,A0393,2025-08-01,2025-08-01,1395.08
INV002733,C0300,A0393,2025-09-01,2025-09-01,1395.08
INV002734,C0300,A0393,2025-10-01,2025-10-01,1395.08
INV002735,C0300,A0393,2025-11-01,2025-11-01,1395.08
INV002736,C0300,A0393,2025-12-01,2025-12-01,1395.08
INV002737,C0300,A0393,2026-01-01,2026-01-01,1395.08
INV002738,C0300,A0393,2026-02-01,2026-02-01,1395.08
INV002739,C0300,A0393,2026-03-01,2026-03-01,1395.08
INV002740,C0300,A0393,2026-04-01,2026-04-01,1395.08
INV002741,C0301,A0242,2024-11-01,2024-11-01,1154.83
INV002742,C0301,A0242,2024-12-01,2024-12-01,1154.83
INV002743,C0301,A0242,2025-01-01,2025-01-01,1154.83
INV002744,C0301,A0242,2025-02-01,2025-02-01,1154.83
INV002745,C0301,A0242,2025-03-01,2025-03-01,1154.83
INV002746,C0301,A0242,2025-04-01,2025-04-01,1154.83
INV002747,C0301,A0242,2025-05-01,2025-05-01,1154.83
INV002748,C0301,A0242,2025-06-01,2025-06-01,1154.83
INV002749,C0301,A0242,2025-07-01,2025-07-01,1154.83
INV002750,C0301,A0242,2025-08-01,2025-08-01,1154.83
INV002751,C0301,A0242,2025-09-01,2025-09-01,1154.83
INV002752,C0301,A0242,2025-10-01,2025-10-01,1154.83
INV002753,C0301,A0242,2025-11-01,2025-11-01,1154.83
INV002754,C0302,A0371,2024-11-01,2024-11-01,673.5
INV002755,C0302,A0371,2024-12-01,2024-12-01,673.5
INV002756,C0302,A0371,2025-01-01,2025-01-01,673.5
INV002757,C0302,A0371,2025-02-01,2025-02-01,673.5
INV002758,C0302,A0371,2025-03-01,2025-03-01,673.5
INV002759,C0302,A0371,2025-04-01,2025-04-01,673.5
INV002760,C0302,A0371,2025-05-01,2025-05-01,673.5
INV002761,C0302,A0371,2025-06-01,2025-06-01,673.5
INV002762,C0302,A0371,2025-07-01,2025-07-01,673.5
INV002763,C0302,A0371,2025-08-01,2025-08-01,673.5
INV002764,C0302,A0371,2025-09-01,2025-09-01,673.5
INV002765,C0302,A0371,2025-10-01,2025-10-01,673.5
INV002766,C0302,A0371,2025-11-01,2025-11-01,673.5
INV002767,C0303,A0371,2025-11-01,2025-11-01,808.2
INV002768,C0303,A0371,2025-12-01,2025-12-01,808.2
INV002769,C0303,A0371,2026-01-01,2026-01-01,808.2
INV002770,C0303,A0371,2026-02-01,2026-02-01,808.2
INV002771,C0303,A0371,2026-03-01,2026-03-01,808.2
INV002772,C0303,A0371,2026-04-01,2026-04-01,808.2
INV002773,C0303,A0371,2026-05-01,2026-05-01,808.2
INV002774,C0304,A0326,2025-10-01,2025-10-01,1226.83
INV002775,C0304,A0326,2025-11-01,2025-11-01,1226.83
INV002776,C0304,A0326,2025-12-01,2025-12-01,1226.83
INV002777,C0304,A0326,2026-01-01,2026-01-01,1226.83
INV002778,C0304,A0326,2026-02-01,2026-02-01,1226.83
INV002779,C0304,A0326,2026-03-01,2026-03-01,1226.83
INV002780,C0304,A0326,2026-04-01,2026-04-01,1226.83
INV002781,C0304,A0326,2026-05-01,2026-05-01,1226.83
INV002782,C0305,A0323,2024-09-01,2024-09-01,4035.0
INV002783,C0305,A0323,2024-10-01,2024-10-01,4035.0
INV002784,C0305,A0323,2024-11-01,2024-11-01,4035.0
INV002785,C0305,A0323,2024-12-01,2024-12-01,4035.0
INV002786,C0305,A0323,2025-01-01,2025-01-01,4035.0
INV002787,C0305,A0323,2025-02-01,2025-02-01,4035.0
INV002788,C0305,A0323,2025-03-01,2025-03-01,4035.0
INV002789,C0305,A0323,2025-04-01,2025-04-01,4035.0
INV002790,C0305,A0323,2025-05-01,2025-05-01,4035.0
INV002791,C0305,A0323,2025-06-01,2025-06-01,4035.0
INV002792,C0305,A0323,2025-07-01,2025-07-01,4035.0
INV002793,C0305,A0323,2025-08-01,2025-08-01,4035.0
INV002794,C0305,A0323,2025-09-01,2025-09-01,4035.0
INV002795,C0306,A0323,2025-09-01,2025-09-01,3429.75
INV002796,C0306,A0323,2025-10-01,2025-10-01,3429.75
INV002797,C0306,A0323,2025-11-01,2025-11-01,3429.75
INV002798,C0306,A0323,2025-12-01,2025-12-01,3429.75
INV002799,C0306,A0323,2026-01-01,2026-01-01,3429.75
INV002800,C0306,A0323,2026-02-01,2026-02-01,3429.75
INV002801,C0306,A0323,2026-03-01,2026-03-01,3429.75
INV002802,C0306,A0323,2026-04-01,2026-04-01,3429.75
INV002803,C0306,A0323,2026-05-01,2026-05-01,3429.75
INV002804,C0307,A0269,2026-02-01,2026-02-01,1525.58
INV002805,C0307,A0269,2026-03-01,2026-03-01,1525.58
INV002806,C0307,A0269,2026-04-01,2026-04-01,1525.58
INV002807,C0307,A0269,2026-05-01,2026-05-01,1525.58
INV002808,C0308,A0091,2025-06-01,2025-06-01,1234.58
INV002809,C0308,A0091,2025-07-01,2025-07-01,1234.58
INV002810,C0308,A0091,2025-08-01,2025-08-01,1234.58
INV002811,C0308,A0091,2025-09-01,2025-09-01,1234.58
INV002812,C0308,A0091,2025-10-01,2025-10-01,1234.58
INV002813,C0308,A0091,2025-11-01,2025-11-01,1234.58
INV002814,C0308,A0091,2025-12-01,2025-12-01,1234.58
INV002815,C0308,A0091,2026-01-01,2026-01-01,1234.58
INV002816,C0308,A0091,2026-02-01,2026-02-01,1234.58
INV002817,C0308,A0091,2026-03-01,2026-03-01,1234.58
INV002818,C0308,A0091,2026-04-01,2026-04-01,1234.58
INV002819,C0308,A0091,2026-05-01,2026-05-01,1234.58
INV002820,C0309,A0157,2026-01-01,2026-01-01,6640.75
INV002821,C0309,A0157,2026-02-01,2026-02-01,6640.75
INV002822,C0309,A0157,2026-03-01,2026-03-01,6640.75
INV002823,C0309,A0157,2026-04-01,2026-04-01,6640.75
INV002824,C0309,A0157,2026-05-01,2026-05-01,6640.75
INV002825,C0310,A0312,2025-01-01,2025-01-01,518.17
INV002826,C0310,A0312,2025-02-01,2025-02-01,518.17
INV002827,C0310,A0312,2025-03-01,2025-03-01,518.17
INV002828,C0310,A0312,2025-04-01,2025-04-01,518.17
INV002829,C0310,A0312,2025-05-01,2025-05-01,518.17
INV002830,C0310,A0312,2025-06-01,2025-06-01,518.17
INV002831,C0310,A0312,2025-07-01,2025-07-01,518.17
INV002832,C0310,A0312,2025-08-01,2025-08-01,518.17
INV002833,C0310,A0312,2025-09-01,2025-09-01,518.17
INV002834,C0310,A0312,2025-10-01,2025-10-01,518.17
INV002835,C0310,A0312,2025-11-01,2025-11-01,518.17
INV002836,C0310,A0312,2025-12-01,2025-12-01,518.17
INV002837,C0310,A0312,2026-01-01,2026-01-01,518.17
INV002838,C0311,A0312,2026-01-01,2026-01-01,777.25
INV002839,C0311,A0312,2026-02-01,2026-02-01,777.25
INV002840,C0311,A0312,2026-03-01,2026-03-01,777.25
INV002841,C0311,A0312,2026-04-01,2026-04-01,777.25
INV002842,C0311,A0312,2026-05-01,2026-05-01,777.25
INV002843,C0312,A0390,2024-08-01,2024-08-01,9863.25
INV002844,C0312,A0390,2024-09-01,2024-09-01,9863.25
INV002845,C0312,A0390,2024-10-01,2024-10-01,9863.25
INV002846,C0312,A0390,2024-11-01,2024-11-01,9863.25
INV002847,C0312,A0390,2024-12-01,2024-12-01,9863.25
INV002848,C0312,A0390,2025-01-01,2025-01-01,9863.25
INV002849,C0312,A0390,2025-02-01,2025-02-01,9863.25
INV002850,C0312,A0390,2025-03-01,2025-03-01,9863.25
INV002851,C0312,A0390,2025-04-01,2025-04-01,9863.25
INV002852,C0312,A0390,2025-05-01,2025-05-01,9863.25
INV002853,C0312,A0390,2025-06-01,2025-06-01,9863.25
INV002854,C0312,A0390,2025-07-01,2025-07-01,9863.25
INV002855,C0312,A0390,2025-08-01,2025-08-01,9863.25
INV002856,C0313,A0390,2025-08-01,2025-08-01,9863.25
INV002857,C0313,A0390,2025-09-01,2025-09-01,9863.25
INV002858,C0313,A0390,2025-10-01,2025-10-01,9863.25
INV002859,C0313,A0390,2025-11-01,2025-11-01,9863.25
INV002860,C0313,A0390,2025-12-01,2025-12-01,9863.25
INV002861,C0313,A0390,2026-01-01,2026-01-01,9863.25
INV002862,C0313,A0390,2026-02-01,2026-02-01,9863.25
INV002863,C0313,A0390,2026-03-01,2026-03-01,9863.25
INV002864,C0313,A0390,2026-04-01,2026-04-01,9863.25
INV002865,C0313,A0390,2026-05-01,2026-05-01,9863.25
INV002866,C0314,A0062,2024-10-01,2024-10-01,4541.92
INV002867,C0314,A0062,2024-11-01,2024-11-01,4541.92
INV002868,C0314,A0062,2024-12-01,2024-12-01,4541.92
INV002869,C0314,A0062,2025-01-01,2025-01-01,4541.92
INV002870,C0314,A0062,2025-02-01,2025-02-01,4541.92
